MinTemp,MaxTemp,Rainfall,WindSpeed,Humidity,Pressure,RainTomorrow
17.5,24.8,0,15,53,1018.4,0
16.5,24.3,0,26,57,1022.5,0
16.1,38.3,0,22,16,1015.3,0
20.5,36.7,0,41,28,1007.5,1
19.2,20.8,10.6,15,77,1009.2,1
15.5,22.5,5,28,41,1012.4,0
14.5,21.4,0,28,56,1019.5,0
13.4,27.6,0,9,42,1014.9,0
16,25,0,28,57,1014.5,0
16.1,23.6,0,24,49,1017.8,0
14.8,24.7,0,22,44,1017,0
14.8,36.6,0,26,20,1013.3,0
20.6,38.7,0,30,47,1014.5,0
17.1,29.6,0,9,44,1014.6,0
19,43.6,0,28,14,1005.9,0
24.2,35.6,0,30,39,1004.3,0
17.4,23,0.2,30,39,1016.9,0
15.3,23.4,0,24,42,1018.7,0
16.3,26.8,0,15,46,1014.1,0
16.9,33.1,0,33,62,1006.2,0
13.8,21,0,39,35,1008.3,1
10.4,20.6,2.6,31,61,1011.3,1
11.3,22.9,7.2,20,40,1012.4,0
14.5,28.2,0,20,32,1009.6,0
16,28.5,0,17,36,1009.2,0
19.5,37.5,0,26,13,1002.2,0
17.4,22.3,0,30,44,1015.1,0
12.7,22.3,0,13,47,1014.4,0
13.6,23.8,0,20,48,1012.4,0
13.8,24.5,0,26,60,1012.3,0
16.2,22.2,0,26,48,1015.1,0
15.8,26.1,0,20,56,1008.7,0
17.5,23.5,0,30,45,1015.9,0
13.4,36.2,0,26,35,1011.1,0
17.1,37.2,0,44,24,1006.4,1
16.9,24.9,1.4,28,45,1016.3,0
16.7,35.2,0,20,28,1012.2,0
21.6,34.8,0,13,25,1009.4,0
25.5,30.8,0,26,83,1008.7,1
17.6,20.9,15,31,69,1016.5,1
15.5,26.5,2,19,48,1019.8,0
14.9,33.2,0,13,40,1018.9,0
19,35.3,0,24,41,1018.6,0
19.3,32.1,0,20,53,1017.8,0
20.1,32.7,0,22,50,1015.4,0
22.2,31.4,0,20,64,1009,1
19.5,22.8,35.2,22,66,1012.6,0
18.2,21.3,0,22,76,1010.4,1
17.7,28.3,9.2,20,63,1006.8,0
19,27.3,0,30,45,1013.9,0
16,27.3,0,24,44,1015.7,0
15.9,25.9,0,17,48,1018.1,0
17.5,24.1,0,20,57,1022,0
17.1,32.8,0,31,24,1018.1,0
23,34.3,0,39,24,1010.8,0
21.6,28.6,0,20,46,1009.1,0
19.1,29.6,0,24,35,1008.9,0
13.3,23.6,0,24,48,1021.1,0
12.7,23.3,0,22,49,1022.4,0
14.2,25.1,0,15,50,1024.2,0
16.2,33.4,0,31,22,1017.9,0
22.4,22.6,0,19,71,1019.6,0
16.3,20.7,0,33,43,1022.1,0
14.1,21.4,0.4,39,48,1022.2,0
14.1,22.4,0,26,48,1020.2,0
15.8,27.7,0,13,43,1015.6,0
16.5,31.3,0,26,27,1008.7,0
20.5,26.7,1,28,57,1004.2,1
19.8,26.8,1.2,26,96,1010.2,1
17.9,27.3,39.2,7,47,1008.5,1
16.4,22.5,27.2,37,60,1004.3,1
16.2,21.2,7,39,36,1016.8,0
13.7,20.4,0,31,44,1028.4,0
13.7,22.2,0.2,26,47,1033.5,0
11.1,26.4,0,19,40,1034.6,0
13.7,28.3,0,6,35,1031.5,0
13.8,28.8,0,19,30,1025.4,0
15.3,30.4,0,13,26,1021,0
18.5,32.2,0,28,25,1019.6,0
21.5,33,0,13,32,1021.2,0
20.9,31.9,0,17,27,1019.8,0
23,28.4,0,13,49,1015.8,0
18.8,26.7,0.2,26,48,1019.3,0
17.5,24.7,0,31,40,1019.8,0
13.1,22.5,0,11,41,1022,0
13.3,23.7,0,17,46,1021.9,0
15.8,23.4,0,17,58,1023.4,0
12.8,31.5,0,20,27,1016.2,0
14.8,30.7,0,30,52,1016.9,0
17.2,22.7,0,13,58,1018.8,0
17.8,27.2,0,30,42,1009.6,1
17.9,23.3,8,22,63,1015.5,0
15.1,22.6,0.4,28,53,1022.9,0
13.4,23.9,0,9,48,1019.9,0
13.8,24,0,19,45,1019.2,0
16.1,21.9,0,31,59,1021.2,0
13.9,24.4,0,17,47,1020.3,0
12.7,25.8,0,20,40,1016.9,0
14.9,26.9,0,31,34,1014.4,0
18.4,25.3,0,20,36,1011.7,1
17.2,25.7,6.8,19,40,1008.3,0
17.7,22.9,0.2,22,63,1017.5,0
13.5,21.7,0,13,49,1011.2,0
15,22.6,0.2,15,62,1006.5,1
11.8,17.7,3.6,37,38,1009.6,0
11.2,17.8,0.4,31,66,1018.7,0
13.1,17.8,0.6,19,59,1024.1,0
13.2,18.4,0,15,47,1022.5,0
14,19.1,0,19,73,1024.2,0
13.2,25.9,0,20,32,1022,0
13.6,27.3,0,28,26,1022.2,0
16,27.7,0,26,35,1022.1,0
16.1,27.6,0,28,37,1020.6,0
17.5,29.4,0,33,34,1016.7,0
17.3,24.5,1,15,61,1018.9,0
16.4,30.1,0,26,31,1016.5,0
20.8,26.4,0,20,62,1011.8,1
19,24.5,5,31,47,1005.7,0
12.2,20.1,0.4,24,55,1019.6,0
8.7,20.4,0,17,40,1021.2,0
11.7,17.8,0,9,83,1017.3,0
8.8,18.1,0.8,28,56,1015.3,1
12.8,18.4,2.2,28,58,1020.6,0
13,16.6,0.2,11,71,1026.4,0
8.2,20.9,0,31,82,1021.2,0
13.5,17.7,0,9,53,1024.9,0
9.2,23,0,37,38,1019.1,0
11.6,23.5,0,30,37,1006.5,1
9.1,17.3,4.2,31,60,1015.2,1
11.4,18,2.2,19,43,1020.5,0
10.4,19.8,0,22,58,1018.1,1
12.9,19.9,4.8,7,54,1020.1,0
13,22.5,0,24,47,1017.4,0
14.5,20.6,0,31,53,1011.4,1
7.6,15.8,3.8,31,44,1015.1,0
8.5,16.1,0,19,62,1023.2,0
9.5,15.1,0.2,17,74,1023,0
11.5,15,1,11,77,1019.4,0
12.6,17.7,0,6,61,1017.9,0
6.2,18.5,0,11,55,1018.7,0
7.3,17.2,0,7,56,1019,0
6.9,18.6,0,9,44,1019.9,0
6.1,18.8,0,11,44,1021.7,0
7.6,18.1,0,9,54,1020.7,0
9.9,16.1,0,19,55,1021.9,0
4.3,16.1,0,17,53,1021.5,0
4,18.6,0,31,36,1017.8,0
6.2,15.6,0,9,83,1011.8,1
11.9,15,4.2,11,91,1005.2,1
11.3,19.6,1.8,9,59,1010.9,0
10.8,18.7,0,31,65,1016.3,0
10.9,17,0.4,20,61,1011.9,1
12.6,17.2,1.8,19,77,1004.3,0
12.1,18.1,0.6,22,62,1012.7,0
11.5,18.7,0,22,53,1016.3,0
7.9,17.6,0,24,54,1017,0
10.3,17.9,0,13,57,1022,0
7.1,15.7,0,15,63,1025.1,0
6.2,12.4,0,0,79,1021.7,0
8.2,13.9,0,26,80,1017.4,1
8.9,15.7,16.8,20,65,1023.3,1
8.3,13.6,4.8,9,75,1024.7,0
9.1,14.3,0,20,43,1016.7,1
8.2,14.1,2.6,31,74,1009.2,1
7.7,16.1,2.8,22,59,1020.7,0
9.1,14,0.6,22,80,1020.3,1
8,13.2,2.8,20,63,1026.3,0
8.6,13.1,0.2,15,62,1031.7,0
7.9,15.3,0,6,62,1031.6,0
5.8,15,0,9,40,1027.2,0
4,16.1,0,37,71,1016.3,0
7.8,14.3,0,35,54,1006.9,1
7.3,14.8,4.6,33,66,1013.4,1
8,16.8,3.8,24,46,1018.4,0
12,14.7,0.6,17,73,1026.6,1
5.8,15.1,1.8,9,49,1034.1,0
3.6,14.3,0,7,62,1035.6,0
5.1,17.2,0,22,47,1031.4,0
8.6,18.3,0,39,54,1021.2,0
12.8,14.7,0.4,22,82,1014.7,1
6.7,13.3,11.8,28,68,1022.6,1
6.1,12.9,8,9,66,1022.6,0
3.9,11.4,0,35,45,1016,0
5.7,10.8,0,39,61,1014.6,1
6.8,12.8,1.8,24,59,1016.3,0
7.6,12.3,0,28,63,1022.6,0
8.2,12.4,0,13,84,1022.6,1
8.3,14,3.8,19,63,1029.8,0
8.4,12.8,0,9,55,1028.5,0
5.9,14.3,0,0,51,1022.7,0
4.3,14.6,0,15,51,1020.9,0
4.1,15,0,17,77,1026.1,0
7.4,14.1,0,13,66,1027.5,0
3.6,16.5,0,28,48,1026.2,0
4.5,15.9,0,50,62,1012.7,0
10.8,16.1,0,24,61,1017,0
9.3,16.7,0,30,48,1019.2,0
9.7,16.8,0,31,54,1002.5,1
9.9,12.7,1.2,24,74,1003,1
6.9,13.7,5.2,22,65,1022.4,0
8.6,14.5,0,11,50,1025.9,0
5.8,13.6,0,24,62,1023.6,0
7.1,13.6,0,20,75,1015.5,1
7.4,14,8.6,13,49,1019.6,0
3.2,13.5,0,11,90,1023.4,1
5.7,14.4,5.6,15,67,1028.7,0
6.9,12.9,0,17,92,1032,1
9.5,12.6,2,7,68,1033.4,0
8.9,13.4,0,7,64,1030.1,0
6,15.8,0,11,63,1030.7,0
5.5,16.2,0,15,57,1034.9,0
3.9,15.1,0,13,61,1031.8,0
5.9,14.9,0,9,70,1021.9,1
7.5,14.9,4.4,22,66,1013.2,0
12,17.7,0,31,57,1009.4,0
12,17.9,0,30,35,1012.7,1
8.1,13.9,3.4,37,44,1012.4,1
8.1,16.5,6,37,76,1024.9,1
9.6,13.3,4.4,17,68,1022.6,0
9.5,13.8,0,20,74,1014,1
6.5,14.1,4.8,26,49,1018.8,1
7.3,14.5,2.2,9,53,1023.9,0
4.9,15.2,0,24,40,1021.6,0
5.7,14.6,0,33,62,1016.9,0
6.7,16.9,0,9,37,1018.6,1
6.4,11.4,1.4,9,87,1009.8,1
7.3,11.4,7.2,15,89,998.4,1
8.2,15,16.2,33,68,1012.7,1
9.6,13.6,1.8,0,65,1013.3,0
10.2,15.9,0,44,46,1000.7,0
10.8,15.7,0,26,78,1001.6,1
8.5,12.8,6,33,46,1014.5,1
4.8,14.8,1.4,17,45,1019.2,0
8,13.5,0,41,73,1000.5,0
10.2,16.6,0,31,34,1003.5,0
6.4,13.4,0,35,43,1010.4,0
7.4,16.4,0,28,40,1015.1,0
7.1,16.2,0,37,45,1017.8,0
6.1,17.1,0,26,41,1010.7,1
9.1,14.6,1.4,48,48,1003.7,1
4.2,11.8,8.2,35,53,999.7,0
7,14.9,0.2,20,46,998.8,0
7.2,13.8,0,24,57,1013.2,0
7.9,16.1,0,11,62,1025,0
8.9,15,0,6,52,1027.6,0
5.8,18.6,0,15,34,1023.7,0
8.9,14.1,0,41,55,1015,1
11.1,13.3,5.8,11,84,1014.3,1
9.3,15.4,6.2,28,49,1021.2,0
7.3,16.6,0,11,48,1015.7,1
8.8,19,9.6,50,71,990.8,1
10.9,17.1,3.8,30,56,1011.4,1
8.4,15.4,1.8,28,48,1018.8,1
7.4,15.8,11.2,6,50,1025.3,0
5.2,17.2,0,35,39,1019.8,0
9.1,18.3,0,37,51,1005.8,1
9.4,14.4,2.6,37,80,1006,0
8.5,18.5,0.6,19,38,1017.2,0
10.5,16.5,0,30,50,1015,0
10.9,15.5,0,19,56,1015.7,0
6.4,15.6,0,15,43,1013.8,0
9.4,16.5,0,30,80,1013.8,1
8.4,14.9,1.2,39,48,1017.6,0
8.7,14.9,0.6,24,48,1023.1,0
10.1,17,0,24,64,1019.8,1
9.3,16.7,3,20,55,1022.9,0
10.1,16.8,0,13,66,1026.4,0
10.9,15.4,0.4,24,56,1028,0
9.8,16.6,0,19,53,1026.4,0
10.9,16.2,0,19,51,1025,0
9.8,17,0,6,49,1018.9,0
10.9,19.9,0,20,40,1014,0
9.9,22.1,0.4,22,49,1014.5,0
12.8,17.3,0.2,30,76,1010.9,1
8,15.2,4.4,24,46,1014.5,1
5.8,15.3,1.2,22,45,1023.2,0
5.8,15.6,0,15,44,1024.1,0
7.5,18.4,0,22,30,1025.7,0
6.2,21,0,13,41,1024.9,0
11.1,25,0,28,34,1024.1,0
15.5,23.5,0,43,47,1018.2,1
13.2,20.6,1.8,7,53,1020.5,0
11.2,23.9,0,48,66,1011.9,1
7.7,17.5,17.4,24,33,1023,0
10.2,17.4,0,20,59,1025.9,0
9.3,19.1,0,17,40,1026.2,0
10.4,25.2,0,30,39,1026.7,0
11.7,25.2,0,39,36,1025.4,0
18.3,23.4,0,39,54,1019.8,1
14.3,14.8,9.4,17,92,1015,1
11.2,21.2,4,33,41,1006.3,1
12.1,12.7,12,37,87,992.4,1
4.7,14.6,22.6,33,81,1009,1
6.9,17.7,1.6,28,48,1015.1,0
10,18.9,0,37,39,1019.8,1
9.6,17.4,1.4,13,39,1027.8,0
7.1,19.6,0,7,41,1026.1,0
8.4,25.7,0,20,32,1019.3,0
12.2,28.9,0,37,30,1013.2,1
12.8,17.3,6.8,20,55,1020,1
11.1,17.4,1.8,19,43,1022.5,0
7.9,20.5,0,31,42,1017.9,0
10.7,22.5,0,19,47,1014.3,1
12.7,19,2.4,19,46,1020,0
10.2,23.9,0,22,45,1016.2,0
13.9,28.4,0,41,33,1008.7,1
18.8,22.3,2.2,19,96,1005.4,1
11.7,17.2,61.4,31,51,1011.8,1
9.2,16.7,3.8,17,46,1017.4,0
10.5,19,0.6,20,77,1016.9,1
10.3,16.6,4,19,47,1021.3,1
9.1,18.2,5.2,22,44,1022.8,0
8.8,22.7,0,17,30,1021,0
10.3,24.6,0,13,41,1017.9,0
14.8,24.4,0.2,37,43,1009.2,0
14,23.8,0,17,40,1014.2,0
13.5,29.1,0,20,25,1019.4,0
18.2,25.6,0,31,29,1015.6,0
14,30.7,0,31,29,1007.6,0
16.3,31,0,46,46,1004.3,1
15,15.8,20,28,94,1014.7,1
13.1,19.8,15.6,15,69,1013.5,1
11.7,19.4,1.2,26,58,1014.8,0
10.1,18.6,0.2,9,41,1016,0
8.9,23.4,0,11,39,1014.5,0
13.7,17.6,0,24,80,1018,1
9.6,20.3,2.6,22,42,1024.1,0
9.9,22.8,0,22,56,1022.7,0
11.9,22,0.2,17,57,1021.2,0
13.7,33.3,0.2,33,21,1017.1,0
20.6,32.3,0,33,29,1017.3,0
21.7,31.5,0,33,35,1016.1,1
19.6,23.5,23,19,76,1016.6,1
16,25.1,1.8,20,76,1013.4,1
17.3,23.8,14.2,20,86,1007.7,1
13,16.6,21.4,35,66,1015.4,0
13.6,22.2,0.6,31,52,1015.3,0
13.2,25.4,0.4,17,49,1014.8,0
16.5,26.6,0.2,11,55,1013.1,1
17.2,27.2,5,19,81,1013.5,1
17.2,30,7.8,24,40,1009.3,0
19.4,30.8,0.2,11,43,1008.9,0
18.3,29.7,0,11,58,1010.4,0
18.2,30.9,0,15,45,1007.7,1
21.5,28.2,2.4,26,85,1006.3,1
22.6,25.5,2.8,20,69,1003.8,1
16.4,25,28.8,13,46,1007,1
14,21.1,2.4,20,26,1008.7,0
13.5,23.1,0.2,33,47,1001.4,0
13.2,19.4,0.4,33,81,1006.9,1
11.8,23.1,4.6,6,40,1014.4,0
14.4,28,0,6,42,1010.7,0
18.1,25.9,0,24,69,1004.6,0
12.7,22,0.8,20,31,1006.8,0
12.1,23.8,0,30,28,999.4,1
12.2,19,2.8,26,57,1002.5,1
11.3,19.1,2.8,20,44,994.4,1
9.9,19.3,22.2,33,44,1005.1,0
11.1,18.3,0,22,50,1013.2,1
10.6,25.7,1.4,13,27,1015.9,0
14.1,20.6,0,31,44,1024.6,0
11.5,23.5,0,15,44,1020,0
14,26.2,0,2,64,1009.5,0
15.8,20.4,0,28,62,1008,0
10.5,18,0.4,31,40,1014,0
9,22.8,0,15,42,1016,0
13.7,30.3,0,30,46,1013.6,0
14.2,23.7,0,17,57,1016.5,0
14.9,41.1,0,43,12,1005,0
17.1,23.1,0,17,51,1012.4,0
15.3,21.6,0,30,48,1016.4,0
14.5,20.9,0,28,40,1016.4,0
12.7,22,0,26,46,1011.1,0
14.6,21.9,0,26,59,1010.1,0
15.9,30.8,0,19,48,1007.3,0
17.9,33.4,0,43,34,1008.1,0
23,34.5,0,26,45,1007.5,0
18.1,22.7,0.6,22,63,1017.5,0
18.7,25,0.2,7,75,1012.4,1
20.1,26.3,7,9,72,1008.9,1
20.9,27.6,15.4,39,68,1002.6,1
22.5,27.8,4.8,20,91,1004.5,1
20.5,26.9,28.2,9,68,1004,1
18.5,29.5,22.4,17,53,1008.6,0
18.3,26.2,0,19,68,1007.2,0
15.6,21.3,0,31,56,1007.8,0
15.5,21.9,0,22,55,1010.2,0
15.3,22.5,0,24,54,1013.2,0
13.3,28.4,0,17,54,1009.6,0
16.6,32.3,0,30,59,1010.2,0
16.9,27.5,0,9,52,1012,0
18.3,29,0,17,51,1006,1
15.1,21.7,4.6,30,49,1006.3,0
14.5,27.7,0,15,40,1006,1
16,21.6,6,19,63,1015.7,0
14.9,25.7,0.2,20,43,1017.1,0
16.4,23.1,0,19,44,1021.1,0
13.4,28,0,13,42,1017.6,0
16.4,38.1,0,39,18,1013.1,0
20.1,32.5,0,17,66,1011.1,0
24.5,40.2,0,33,52,1003.7,0
17.5,27.8,0,13,57,1008.7,0
18.6,25.6,0,6,58,1013.7,1
10.8,21.5,82.2,22,45,1024.2,1
14.6,22.1,3.2,26,42,1022.6,0
12.9,27.9,0,22,56,1019.8,0
14.7,29.5,0,30,52,1013.3,1
14.2,24.6,4.4,9,52,1022.4,0
16.6,30.3,0,13,38,1018,0
18.8,29.5,0,24,48,1013.1,1
19.5,27.9,4.6,20,54,1012.5,0
11.8,19.6,15.4,30,60,1020.6,0
13.9,21.3,0.2,24,47,1025.3,0
15.6,29.8,11.8,15,41,1007.4,0
18,19.1,0,15,81,1011.1,0
16,18,0,13,81,1008.1,0
14.3,19.5,0.2,31,40,1013.8,0
11.1,19.8,0.4,15,48,1015.9,0
13.6,20.1,0,28,59,1013.4,0
13.6,18.6,0,28,62,1017.5,0
10.8,24.5,0,13,36,1021.9,0
11.3,28,0,22,31,1021.9,0
15.6,29.2,0,43,32,1016.3,0
19.4,27.2,0,19,40,1010.2,0
19.4,23.8,0.2,24,67,1011.5,1
15.2,18.7,11.2,20,70,1015.6,0
15.4,27.1,0.2,9,51,1014.7,0
17.7,30.7,0,22,49,1015.2,0
20.8,32.5,0,24,87,1015.6,1
15,23.7,6.2,15,40,1023.1,0
12.3,25.6,0.2,17,38,1017.4,0
15.4,22,0,24,49,1021.3,0
14.4,18.9,0,24,50,1021.5,0
14.2,19.5,0,22,49,1017.7,0
12.8,23.5,0,15,51,1013,1
13.6,30.1,2,20,38,1007.6,0
16.8,24.9,0.2,11,59,1003.4,0
19.1,24,0,15,79,1001.5,0
16.4,23.1,0,28,40,1002.5,0
15.2,19.7,0,30,82,1004.3,1
13.6,19,9.4,31,45,1018,0
15,18,0.2,28,63,1024.4,0
14.6,20.3,0,6,55,1025.6,0
13.7,24.3,0,6,53,1024.6,0
12.9,29,0,20,31,1017.9,0
14.4,22.6,0,37,65,1018.8,0
13.8,19.8,0,26,39,1026.9,0
13.2,21,0,13,72,1016.7,1
13.1,18.8,21.2,19,54,1017.1,0
11.1,18.6,0,26,66,1017.9,0
10.8,17.8,0,19,64,1020,0
12.5,14.8,0.6,17,59,1025.6,0
11.4,15.5,0,13,50,1022.8,0
6.1,16,0,11,60,1015.2,0
7.8,15.6,0,33,74,1015.3,1
9.5,15.1,6.8,22,54,1021.3,0
3.5,14.6,0,11,47,1015,1
6.9,12.2,4.2,30,76,1009.1,1
5.6,14,6.8,20,91,1010.2,1
8.4,15.9,11,44,88,1011.1,1
7.7,14.9,8,28,64,1024.3,1
8.3,15.1,1.4,13,57,1030.6,0
11,15.1,0,17,59,1029.9,0
10.6,16.1,0,11,62,1028.8,0
6.7,15.5,0,31,55,1027.4,0
10.1,18.3,0,24,45,1026.6,0
11.9,19.5,0,31,37,1022.8,0
11.9,21.3,0,33,38,1017.3,0
13.8,19,0,28,67,1006.1,1
13.4,18.3,3.4,24,85,1001.3,1
9.8,16.6,1.2,31,54,1012.5,1
10,15.6,1.2,26,59,1019.8,0
9.6,14.5,0,11,77,1018.7,1
10,15.5,1.6,15,71,1020.3,0
10.5,13.8,1,6,76,1023.7,0
10.5,14.3,0,2,72,1024.9,0
5.8,16.5,0,19,64,1025.5,0
6.9,16,0,9,56,1022.8,0
3.4,18.3,0,11,50,1025.5,0
6.1,19.5,0,31,48,1021.7,0
5.6,13.8,4.8,17,47,1018.1,0
7,10.9,0,28,58,1013.5,1
7.5,14.1,0.2,19,62,1026.9,0
4.6,15,0,7,58,1025.3,0
4,15.7,0,20,56,1016.6,1
11,16.2,2,33,58,1003.7,1
7.6,12.5,7.2,20,70,1002.6,1
7.3,13.9,4.2,22,62,1008.8,0
9.4,16.2,0.2,22,71,1019.4,0
11,18.2,0.4,15,52,1025.3,0
11.5,17,0,35,51,1025.6,0
8.9,15,0,33,53,1021.1,0
9.1,17,0,15,54,1029,0
6.8,15.2,0,2,68,1033.1,0
4.5,18.4,0,19,46,1033.9,0
6.5,17.6,0,26,47,1033,0
8.3,17.3,0,28,46,1026.4,0
8.7,16.5,0,33,44,1016.4,0
10.3,13.6,0,30,73,1010.6,0
10,15.8,0.2,35,49,1003.2,0
9.3,12.7,0,39,65,1005.5,1
8.9,14.2,1.8,22,59,1001.7,1
6.4,11.5,2.4,30,56,1019.5,0
9.1,13.6,3.2,39,54,1020.4,0
9.7,13.7,0.4,30,81,1019.1,1
7.3,14.8,7.2,20,59,1031.2,0
5.4,14.1,0.2,9,56,1033.4,0
2.8,15.8,0,20,48,1024.7,0
4.6,14.1,0,28,69,1017.8,1
9.1,12.8,9.2,13,73,1017.2,0
9.5,16.4,0.6,35,73,1022.8,0
10.4,12.9,0.2,30,66,1026.6,0
7.8,13.4,0,22,68,1023.2,0
9.1,14,4.8,19,78,1015.1,1
4.6,16,0.2,35,35,1023.6,0
7.4,17.5,0,35,34,1021.7,0
8.4,15.4,0,37,43,1015.3,0
10.9,19.4,0,33,52,1015.4,0
11.2,18.6,0,37,51,1014,0
11.7,20.2,0.4,33,40,1013.7,0
12.6,23.2,0,39,31,1013.2,0
15.5,21,0,9,39,1017.1,0
8.3,14.5,5.2,19,57,1010.2,0
7,12.6,0.2,9,80,1005.9,1
8.1,12.6,1.2,15,87,1008.6,1
9.7,16.1,3.4,19,57,1016.6,0
8.6,15.5,0.2,24,72,1019.3,1
10.2,21.2,2.8,33,43,1013,0
13.9,15.5,0,20,85,1003.8,1
8,14.1,3.6,19,67,1007.3,1
10,17.3,2.2,22,71,1023.9,0
9.8,18.5,0,9,47,1030.2,0
6.1,21.4,0,13,35,1034.4,0
6.5,19.8,0,11,37,1035.6,0
9.1,19.9,0,20,44,1030.9,0
7.5,20.5,0,20,40,1024.2,0
11.4,21.7,0,31,55,1018.3,0
11.1,15.9,0.2,20,49,1020,0
5.1,15.3,0,20,50,1023.9,0
8.6,15.4,0,19,58,1024.1,0
9.5,16.7,0,15,54,1025.2,0
8.9,21.7,0,31,34,1023.5,0
10.3,22.1,0,46,37,1018.3,0
16.1,21.5,0,20,71,1018.9,0
8.8,22.3,0,20,31,1017.3,0
12.1,16.7,0,37,45,1012.5,0
6.9,16.1,0,13,35,1019.8,0
5.4,16.6,0,17,39,1019,1
7.6,15.6,7.8,39,46,1015.3,1
7.1,16.1,8,19,61,1016.3,0
8.4,16,0.6,37,48,1018.4,0
9.5,14.4,0.2,22,42,1024,0
10.8,19.2,0,39,36,1018.5,0
5.7,17.8,0.6,20,49,1019.4,0
9.7,22.3,0,28,44,1013.7,0
8.1,25.4,0,52,34,1005.2,0
12.4,20.4,0,15,48,1016.6,0
9.5,28.3,0.2,35,21,1000.5,1
10.7,17.6,3.8,31,49,1010.6,0
9.5,20.7,0,24,36,1017.7,0
12.4,25,0,50,31,1011,0
11.3,16.4,0,20,44,1021.8,0
8.5,15.3,0,33,39,1021.6,0
8.9,19.7,0,19,34,1021.8,0
7.1,20.9,0,28,29,1018.3,0
12.1,22.5,0,52,42,1011,0
13.7,22.3,0,37,70,997.6,1
11.7,16.3,46.8,46,61,993.4,1
5.6,19,13.4,7,40,1022.8,0
7.2,22.5,0,9,30,1020.8,0
11,21.9,0,28,39,1014.2,0
12.8,20.7,0,15,61,1012.4,0
7.4,16.1,3.6,26,64,1009.1,1
10.1,16.8,2,30,55,1013.5,0
9.4,17.4,0,9,51,1019.8,0
7.8,21.2,0.2,6,49,1017.6,0
7.7,18.7,2.4,13,38,1032.5,0
7.5,25.1,0,33,22,1027.7,0
12.9,29.2,0,33,26,1022.7,0
19.7,29.2,0,28,26,1018.7,1
13.8,18.4,7.2,24,93,1011.2,1
10.7,17.6,7.6,31,57,1017.1,0
10.3,20.7,0,13,47,1020.1,0
11.9,25.9,0,20,31,1016.6,0
12.6,15.8,0.4,15,80,1014.5,0
11.3,18.1,0.8,15,56,1016.7,1
14.6,28.8,0.2,26,46,1009.5,1
16.8,26.9,8.4,4,47,1009.2,0
18.3,29.1,0.4,39,48,1004.8,1
14.5,22.7,17.4,30,31,1015.5,0
15.9,26,4.2,24,34,1008.3,0
12.7,30.1,0,19,26,1012.4,1
13.6,20.8,9.4,17,45,1019.6,0
10.4,28.2,0,20,34,1014.2,0
10.7,22.4,25,13,38,1014.8,0
11.3,25.3,0.4,20,47,1022.5,0
15.2,28.9,39.2,9,54,1011.7,0
18.4,34.7,0,22,15,1003.7,1
15.9,19.3,1.8,9,78,1015.3,1
9.9,18.7,3.4,26,48,1025.2,0
10.7,20.6,0,24,50,1022.2,0
13.1,20.2,0,20,51,1019,0
11.8,18.6,0,33,41,1022.9,0
8.6,21.4,0.2,30,31,1019.8,0
10.5,25.9,0,13,34,1015.3,0
12.9,29.3,0,13,23,1010.1,0
15.7,32.4,0,24,19,1007.7,0
12.7,20.9,34.6,20,40,1009.7,1
14.2,20,1.6,30,38,1015.7,0
13.7,20.2,0,19,45,1018,0
12.7,23.3,0,19,51,1016.9,0
13.7,29.3,0,20,51,1016.1,0
16.4,32.3,0,24,32,1013.7,0
21.9,26.1,0,46,51,1006.5,1
17.7,23.3,7.4,28,47,1007.7,0
15.5,22.4,0,26,54,1017.2,0
15.5,25.5,0,15,50,1015.5,0
14.2,27.6,0,20,49,1013.6,0
14,22.1,33,22,55,1015.8,0
15.1,23,0,19,54,1017.5,0
15.7,28,0,11,42,1016.8,0
16.4,35.6,0,11,17,1013.9,0
18.3,33.9,0,24,38,1011.4,0
20.1,40,0,35,16,1009.6,0
23.5,29.8,0,19,50,1011.1,1
18.5,23,2,41,41,1019,0
14.4,21.8,0,24,42,1017.6,0
13.8,24.4,0,22,41,1014.6,0
14.7,24.6,13.2,28,36,1008.3,1
13.8,20.1,1.2,31,41,1009.6,1
13,19,2.8,37,42,1012.9,1
12.5,21.5,2.6,24,53,1019.5,0
14.6,33.6,0.8,39,24,1014.9,0
23.7,34.3,0,43,26,1013,0
22.4,24.6,0,20,56,1015.4,0
15.6,24,0,19,52,1018.2,0
16.3,21.5,0,15,67,1016.1,0
17.4,28.2,0,28,64,1015.5,0
16.8,33,0,22,35,1017.8,0
18.6,33.5,0,17,28,1016.4,0
20.4,35,0,24,22,1012.5,0
20.3,25,0,17,60,1014,0
22.3,32.5,2.8,37,51,990.6,1
15.1,20.8,3.4,35,52,1015.7,0
12.9,24.5,0,33,34,1014.2,0
13.7,27.1,0,11,41,1009.2,0
13.5,23.8,6.6,15,42,1006.6,0
14.5,22,0,30,43,1011.4,0
13.7,22.2,0,30,45,1014.4,0
12.4,25.2,0,20,43,1010.6,0
16.8,24.7,7.6,26,64,1018.4,0
16,29,0,15,48,1017.3,0
17.4,34,0,30,22,1013,0
21.9,27.4,0,30,61,1012,1
19.5,23.9,0,15,65,1014.4,0
17.8,24.4,0,13,53,1014.2,0
14.7,26.1,0,19,51,1015.5,0
16,25.8,0,24,61,1018.5,0
21.6,25.1,10,17,88,1011.9,1
17.7,21.1,25.6,28,64,1015.2,0
16.2,23.3,0.6,7,55,1011.7,1
